	post_id	text	annotatorid	target	label	rationales	final_label
1360	720291996036894720	['USER', 'USER', 'මූ', 'යකෝ', 'තෝ', 'seniorsලට', 'ඔහොමද', 'කතා', 'කරන්නේ', 'USER', 'USER']	1	['None']	offensive	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]	toxic
1361	1048529867124269056	['USER', 'ඒකි', 'ring', 'එකේ', 'ගොංනේ', 'නැත්තං', 'ලස්සනයි']	1	['None']	offensive	[[0, 0, 0, 0, 1, 0, 0]]	toxic
1362	1466710878510718979	['Colombo', 'එතකොට', 'මං', 'ඉන්නෙ', 'තූත්තුකුඩියෙද', 'උම්බලකඩ', 'පකෝ', 'Newsfirstlk', 'Sri', 'Lanka', 'USER', '·', '3', 'Dec', '2021', 'Power', 'Supply', 'to', 'Anuradhapura', 'HambantotaColombo', 'restored', 'CEB', 'General', 'Manager', 'lka', 'SriLanka', 'SLnews', 'News1st', 'PowerCut']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1363	1252066897513852929	['සමහර', 'උංට', 'ඕන', 'පාස්කු', 'ප්\u200dරහාරය', 'කරපු', 'සහ', 'සැලසුම්', 'කරපු', 'උං', 'අල්ලන', 'එක', 'නෙවේ', 'හැකියාවක්', 'තිබිලත්', 'ඒක', 'වලක්වා', 'ගන්න', 'බැරි', 'උන', 'ගෝතයෝ', 'ටික', 'අල්ලන', 'එකට', 'යකෝ', 'ලමයා', 'අවජාතක', 'උන', 'එකට', 'හිල්', 'උන', 'කොන්ඩම්', 'එකට', 'විතරක්', 'බැනලා', 'හරි', 'යන්', 'නෑ', 'බං', 'වැඩිපුර', 'වගකියන්න', 'ඕන', 'ඒක', 'දාගෙන', 'හිටපු', 'එකා', 'lka']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1364	789646605934702592	['යකෝ', 'තවත්', 'මුන්ට', 'කඩේ', 'යන', 'පොන්න', 'වහල්ලු', 'ටිකක්', 'යිනනවනෙ', 'ඇස්', 'ඇරල', 'බලාගනින්', 'යහපාලනය', 'බොරුවට', 'තවත්', 'අහුවෙනවා', 'පෙනි', 'පෙනී', 'URL']	1	['None']	offensive	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1365	1102441350333693952	['USER', 'USER', 'ආදරෙයි', 'බිජ්ජ', 'පැලෙන්න්න්න්න']	1	['None']	offensive	[[0, 0, 0, 1, 0]]	toxic
1366	905462920443596801	['අරූට', 'පිස්සු', 'මූට', 'පිස්සු', 'ආ', 'ඌටත්', 'පිස්සු', 'ආ', 'උං', 'පිස්සො', 'තමුසෙලා', 'මෝඩයෝ', 'සරත්', 'ෆොන්සේකා']	1	['None']	offensive	[[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]]	toxic
1367	1482228814713618438	['USER', 'ලන්කාවේ', 'නැගපු', 'ඒවවලින්', 'බැස්සේ', 'බිජ්ජ', 'විතරයි', 'මහත්තයාආයේ', 'ගෙනවන', 'කාලෙක', 'උපරිම', 'ඕනේනම්', 'ලක්ෂ', '2කින්', 'අඩු', 'වෙයි']	1	['None']	offensive	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1368	888329503809732608	['USER', 'දන්නැතුව', 'පුක', 'උඩදාගෙන', 'කියවන්ඩ', 'එන', 'උන්ගැන', 'කතාකරල', 'වැඩක්', 'නෑ', 'ඕයි', 'ගූ', 'හතයි']	1	['None']	offensive	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]	toxic
1369	794538689246294016	['වගකීමෙන්', 'තොරව', 'කටට', 'අා', 'පලියට', 'කෙබර', 'කෙළින', 'ටොලැට්', 'කටක්', 'Neth', 'FM', 'USER', '·', '4', 'Nov', '2016', 'ආවා', 'කල්ලිය', 'පසුපස', 'යාපනයේ', 'තැබෑරුම්', 'URL', 'URL']	1	['None']	offensive	[[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1370	1191627713028796416	['USER', 'USER', 'තෝ', 'කියන්නෙ', 'මගෙ', 'පයිය', 'මෙන්නෙ', 'මෙච්චරයි', 'කිය', 'කිය', 'හතර', 'වටේ', 'යන්ඩද']	1	['None']	offensive	[[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]	toxic
1371	949111019602829312	['නොදකින්', 'මේ', 'වගේ', 'සක්කිලි', 'හැත්තලින්ක්', 'ශෙයා', 'කරලා', 'මදිවට', 'ඉවත්', 'කිරීමට', 'පෙර', 'නරඹන්ඩලුකාලකණ්නි', 'පරයො']	1	['None']	offensive	[[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	toxic
1372	617559606416420864	['මහින්දගේ', 'රෙද්ද', 'අස්සේ', 'දෙහි', 'ගෙඩි', '3', 'යි', 'හොඬල', 'අලයයි', 'URL']	1	['None']	offensive	[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1373	1147470790738239488	['ඉස්සර', 'බයික්', 'පැදපු', 'නිසා', 'මුකුත්', 'කියන්නත්', 'බෑ', 'ඒ', 'වුනාට', 'මේ', 'වේස', 'බයික්', 'කාරයොත්', 'එක්ක', 'බෑ', 'හොදට', 'පේන්න', 'සිග්නල්', 'දාලා', 'එහා', 'ලේන්', 'එකට', 'දාපුවාමත්', 'නොදැක්කා', 'වගේ', 'අස්සේ', 'රින්ගන්න', 'එනවා', 'ඒ', 'මදිවට', 'තව', 'අතපය', 'දික්', 'කරන්නත්', 'එනවා']	1	['None']	offensive	[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1374	1011236361150623749	['යකෝ', 'තොපි', 'තවම', 'යහපලානේ', 'කියා', 'කියා', 'මිනිස්සු', 'රවට්ටනවා', 'බෝල', 'කාලකන්නි', 'අතම', 'ලැබූ', 'බලාපිය', 'ඇස්', 'ඇරලා', 'කව්ද', 'මේ', 'යහපලානේ', 'කන්නේ', 'තොපිම', 'නෙවේද', 'කියල', 'තොපි', 'හැමෝම', 'එක', 'එක', 'එවුන්ට', 'බනිනවා', 'එත්', 'තොපිම', 'තමා', 'මේක', 'කල', 'තියෙන්නේ', 'කන්නෙත්', 'තොපිම', 'තමා', 'USER', 'USER', 'USER', 'DailyMirror', 'USER', '·', '25', 'Jun', '2018', 'Aloysius', 'had', 'given', 'liquor', 'dealership', 'to', 'some', 'MPs', 'Ranjan', 'URL']	1	['None']	offensive	[[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1375	1299584244511985664	['ලෝ', 'ග්\u200dරැඩ්ස්ලටත්', 'මාසෙට', 'එක', 'වලියක්', 'දාගන්නේ', 'නැතුව', 'ඉන්න', 'බෑ', 'රෙද්ද', 'එක්කෝ', 'අපේ', 'උං', 'ඒ', 'පඩංගු', 'ටික', 'බ්ලොක්', 'කරන්න', 'ඕනේ', 'නැත්තන්', 'ඒ', 'පඩංගු', 'සෙට්', 'වෙලා', 'අපේ', 'උං', 'ටිකව', 'බ්ලොක්', 'කරන්න', 'ඕනේ', 'හෙණ', 'වේදනාවක්නේ', 'අයිසෙ', 'මේ', 'පඳුරු', 'වේසියෙර්', 'ටික', 'දෙන්නේ', 'හුත්ත']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]]	toxic
1376	1280390102427086849	['USER', 'බුරන', 'පිස්සු', 'බැල්ලියොන්ට', 'මොකටද', 'අනේ', 'ඔයා', 'රිප්ලයි', 'කර', 'කර', 'ඉන්නේ', 'ඒකිගේ', 'හැටි', 'දන්නවා', 'නේ', 'ඔක්කොම', 'කියලා', 'අන්තිමට', 'ඔයාට', 'නෙමෙයි', 'ලු', 'කිව්වේ']	1	['None']	offensive	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1377	1256924262709055488	['USER', 'තොපි', 'කුහකයෝනේ', 'බොලවු', 'ගිය', 'ආණ්ඩුවේ', 'අරලිය', 'ගහ', 'මන්දිරයේ', 'ම', 'ලැග', 'ලැග', 'නීති', 'හදපු', 'උන්', 'දැන්', 'රට', 'වෙනුවෙන්', 'සාකච්චාවක්', 'කරන්න', 'තොපිට', 'පාර්ලිමේන්තුව', 'ම', 'ඕනෑඕවාට', 'ජනතාව', 'දෙයි', 'නියම', 'උත්තර', '3', '0', 'වෙන්න', 'වැඩි', 'කල්', 'නෑ', 'රජෝ', 'හොදට', 'මතක', 'තියා', 'ගන්න']	1	['None']	offensive	[[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1378	872320960724185088	['හරකා', 'හා', 'මී', 'හරකා', 'අතර', 'වෙනස', 'දන්නවාද', 'හරකා', 'උබ', 'වගෙ', 'මී', 'හරකා', 'මං', 'වගෙ']	1	['None']	offensive	[[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]]	toxic
1379	1066266803440140288	['කාන්තාවට', 'ප්\u200dරේම', 'කරන', 'පිරිමි', 'ඒ', 'කෙල්ල', 'තමන්ගේ', 'මතයට', 'එකග', 'නැත්නම්', 'ඒකි', '“බඩුව', 'ගොන', 'ගනිකාව', 'ඉස්සෙල්ලා', 'කාන්තවකට', 'ගරු', 'කරන්න', 'පුරුදුවෙන්න', 'ඒ', 'කෙනා', 'මොන', 'මතය', 'දැරුවත්', 'මොකද', 'අපි', 'අනිත්', 'අය', 'මනින්නේ', 'අපිට', 'ආවේණික', 'මිමි', 'වලින්', 'Don’t', 'judge', 'others', 'by', 'your', 'own', 'standards', 'Respect', 'to', 'a', 'GIRL']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1380	1262378526839275520	['USER', 'දේශපාලන', 'කුහකයන්ට', 'නිවැරැදි', 'පිලිතුරැ']	1	['None']	offensive	[[0, 0, 1, 0, 0]]	toxic
1381	1231485383969583104	['USER', 'ලස්සන', 'දකින', 'විදිහෙයි', 'බං', 'වැරැද්ද', 'සමහර', 'බැදපු', 'මිනිස්සුන්ගේ', 'ගෑණු', 'ඉන්නවා', 'කොණ්ඩයක්', 'පීරන්නෙ', 'නැහැ', 'නාන්නෙ', 'නැහැ', 'ලස්සනට', 'අදින්නෙ', 'නැහැ', 'තන්', 'දෙක', 'වන', 'වනා', 'නයිටිය', 'පිටින්', 'ඉන්නවා', 'ගිලලා', 'හෙණ', 'සයිස්', 'ගෑණුඔහොම', 'ගෑණුන්ගේ', 'මිනිස්සුන්ට', 'ගෑණියෙක්', 'හෝ', 'කෙල්ලෙක්', 'ලස්සනට', 'ඉන්නවා', 'නම්', 'කතා', 'හදනවා', 'වේසකමේ', 'යනවා', 'කියලා']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]	toxic
1382	983866544760307712	['මේ', 'තමයි', 'SriLanka', 'වේ', 'ජනතාව', 'ගොනාට', 'අන්දන', 'රටේ', 'ප්\u200dරධානියාගේ', 'USER', 'ඩබල්', 'ගේම', 'USER', 'මේ', 'පිස්සු', 'වැඩ', 'දැන්', 'SriLankan', 'ජනතාව', 'හොදටෝම', 'දන්නවා', 'මිනිස්සු', 'ගු', 'ගාගෙන', 'ඉවරයි', 'දැන්', 'තාමත්', 'ඉන්නේ', '2020', 'දී', 'වතුර', 'ලැබෙනකම්', 'හෝදාගෙන', 'පිරිසිදු', 'වෙන්න', 'එත්', '2015', 'දී', 'ගා', 'ගත්තු', 'ඒවායේ', 'ගද', 'යන්නේ', 'නැ', 'USER']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1383	880463604671160320	['අහු', 'වෙලා', 'නිකම්', 'ඉන්නවා', 'නම්', 'කමක්', 'නෑ', 'බන්', 'තාම', 'රෙදි', 'නැතුව', 'කඩෙත්', 'යන', 'උන්', 'ඉන්නවනේ', 'මේ', 'පොන්න', 'ආණ්ඩුවට']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]]	toxic
1384	1060247368254218240	['මම', 'දෙක', 'වසරෙදි', 'ස්කෝලෙ', 'මාරු', 'කරල', 'පන්තියට', 'ගිහින්', 'ඉදගන්න', 'සෙට්', 'උනේ', 'කෙල්ලෙක්', 'ලගටිකක්', 'වෙලා', 'ගිහින්', 'ඒකි', 'කීව', 'අකුරු', 'වල', 'කැත', 'කියල', 'එදා', 'පටන්', 'ගත්ත', 'වයිරෙ', 'ඉවර', 'උනෙ', 'OL', 'වලින්', 'ඒකිව', 'අදටත්', 'දැක්කම', 'මම', 'කොරවක්', 'පුක්කි', 'කියල', 'කියාගෙන', 'යන්නෙ', 'මතක']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]]	toxic
1385	1430526023632781318	['මහම', 'මහ', 'වේස', 'බල්ලෝ', 'ටිකක්', 'ඉන්ෆාස්ට්\u200dරක්චර්', 'හදන්', 'නැතුව', 'ඔහේ', 'පැකේජ්', 'විකුනනවා', 'Hiru', 'USER', '·', '25', 'Aug', '2021', 'කොහොමද', 'මෙහෙම', 'ඉන්ටර්නෙට්', 'නැති', 'වෙන්නේ', 'නෙට්වර්ක්', 'සිග්නල්', 'ඔක්කොම', 'ෆුල්', 'තියෙනවා', 'හැබැයි', 'dns', 'ප්\u200dරෝබ්', 'කරද්දි', 'ටයිම්', 'අවුට්', 'වෙනවා']	1	['None']	offensive	[[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1386	1156594433686745089	['1', 'ඉන්දියාවේ', 'පෙලක්', 'දුරගමන්', 'බස්', 'බැද්දක්', 'ළඟ', 'නවත්වනවා', 'ගෑනු', 'පිරිමි', 'දෙපසකට', 'ගිහින්', 'එළිමහනෙ', 'හුජ්ජ', 'කරනවා', 'ගෑනු', 'සස්', 'ගාල', 'පාත්කරල', 'හෝ', 'උස්සලා', 'පාත්වෙනවාවිනාඩි', '2න්', 'නැගිටිනවා', 'ඉන්දීය', 'රූරල්', 'ගෑනු', 'අන්ඩීස්', 'අඳින්', 'නැති', 'නිසා', 'එ', 'වැඩේ', 'එයාලට', 'ගොඩාක්', 'ලේසීලු', 'විශ්වදැනුම']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1387	1118053433171423232	['අඩෝ', 'මොකද්ද', 'බන්', 'වෙලා', 'තියෙන්නෙ', 'කොල්ලො', 'කාරයො', 'කෙල්ලො', 'කාරියො', 'වැහි', 'වැහැල', 'මොන', 'හුත්තක්ද', 'මෙව්ව', 'බන්', 'කතා', 'කරන්න', 'ඕන', 'ප්\u200dරශ්න', 'බන්', 'උබල', 'කොච්චර', 'නෑ', 'කිව්වට', 'ඕකට', 'ප්\u200dරදාන', 'හේතුව', 'boys', 'girls', 'පාසල්', 'තමා', 'මුල්', 'ආරම්බය', 'යකෝ', 'මේක', 'ජාතියවැනසෙන', 'ප්\u200dරශ්න']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1388	1404350751212670977	['පාදඩ', 'දෙණිය', 'වෛද්\u200dය', 'විද්\u200dයාව', 'ඇරෙන්න', 'ඔක්කොම', 'දන්නවා', 'තනතුරු', 'වලට', 'වන්දිභට්ටකම්', 'කරන', 'සක්කිලි', 'කව්රුත්', 'කාබනික', 'ගොවිතැනට', 'එරෙහි', 'වෙලා', 'නැහැ', 'කරන', 'ක්\u200dරමය', 'වැරදි', 'කියලා', 'කියන්නේ', 'OrganicAgriculture', 'Agriculture', 'Fertilizer', 'Emanisalk', 'එමනිසා', 'USER', '·', '10', 'Jun', '2021', 'කාබනික', 'ගොවිතැනට', 'එරෙහි', 'වෙන්නේ', 'වස', 'කොම්පැනිවලින්', 'යැපෙන', 'අය', 'වෛද්\u200dය', 'අනුරුද්ධ', 'පාදෙණිය', 'URL']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1389	923018713699303424	['සුභ', 'උදෑසනක්', 'බැල්ලියනේ', 'සිහ්', 'ඒකෙ', 'කැත', 'The', 'following', 'media', 'includes', 'potentially', 'sensitive', 'content', 'Change', 'settings', 'View']	1	['None']	offensive	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1390	1115507186636029952	['තුන්වේලම', 'කෝල්', 'කරලා', 'බත්', 'කෑවද', 'මගෙ', 'රත්තරං', 'අහන', 'එක', 'විතරක්', 'නෙවේ', 'ආදරේ', 'කියන්නෙතෝ', 'කෑවද', 'වේසිගෙ', 'පුතෝඋබ', 'කන', 'වෙලාවක', 'කාපන්', 'හුත්තො', 'මම', 'කෑවා', 'කියලා', 'කියන්නෙත්', 'එක්තරා', 'ආදරයක්']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]	toxic
1391	1160768958347137024	['දැන්', 'දැන්', 'ජීව', 'ගුනේට', 'අබ', 'සරණයි', 'වගේදෝත්', 'හිතෙනවා', 'ජීවගුණේ', 'පිළිබද', 'පස්චාත්', 'උපාධි', 'ධාරියා', 'හෝතඹුවෙක්', 'එක්ක', 'හැමනිසම්', 'ගහලා', 'කුදාර්', 'උනාට', 'පස්සේ', 'එක', 'එක', 'පකෑලා', 'වේස', 'බඩුවගෙ', 'අම්බලම', 'වගේ', 'කොරං', 'මේක', 'ජෙරී', 'වී', 'මිස්', 'යූ', 'බ්\u200dරදර්', 'දැන්', 'අන්න', 'ඌ', 'ආපහු', 'ඇවිල්ල', 'හානව', 'කියලා', 'නම්', 'පක්\u200dයූ', 'කරන්ඩෙපා', 'ඈ', 'මහසොහොන්', 'USER', '·', '12', 'Aug', '2019', 'හාපික්', 'දාල', 'කක්කුස්සි', 'පෝච්චිය', 'හේදුවට', 'මොන', 'දහන්', 'ගැටේ', 'දැම්මත්', 'චරිතෙ', 'හෝදගන්න', 'වෙන්නෙ', 'නෑ', 'දැගළුවට', 'වැඩක්', 'නෑ', 'කේශාන්තයේ', 'සිට', 'පාදාන්තය', 'දක්වා', 'ගූ', 'නාගෙන', 'ඕන්න', 'එතෝට', 'ඔද', 'ඔප්සමක්', 'තමයි', 'ෆේක්', 'එකවුන්ට්', 'එකක්', 'හදාගෙන', 'මියාව්', 'මියාව්', 'හුරතලේ', 'අනේ', 'හුකේ', 'අපි', 'නොදන්න', 'ෆේක්', 'සිරාවටම', 'දන්නෙ', 'නෑ', 'යකෝ', 'මොකද', 'ඒ', 'සීන්', 'එක', 'twittercomdeadmanscree…']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1392	1337280884500676608	['ඩූ', 'නොට්', 'බෙන්ඩ්', 'කියන', 'එක', 'තේරිලා', 'වැඩි', 'වෙලා', 'තමයි', 'ඒක', 'උඩ', 'රෙජිස්ටර්', 'මුද්දරේ', 'කෙළලා', 'තියෙන්නෙ', 'මේක', 'නවන්න', 'එපා', 'ගොන්', 'හුත්තෝ', 'ඇතුළෙ', 'තියෙන්නෙ', 'සහතිකයක්', 'කියලා', 'ගහලා', 'එව්වා', 'නම්', 'හරි', 'මං', 'හිතන්නෙ', 'තැපැල්', 'සේවාව', 'නිසා', 'සෑහෙන', 'කෙළවෙලා', 'තියෙනව', 'මටත්', 'හරක්', 'ඉන්නෙ', 'වැඩිහරියක්', '꧁𓊈𒆜𝕊ᗩ爪卩ꪖㄒꫝ𒆜𓊉꧂', 'USER', '·', '10', 'Dec', '2020', 'නොසැලකිල්ල', 'තැපැල්දෙපාර්තුමේන්තුව', 'අජිත්', 'කියල', 'පුද්ගලයෙක්ට', 'මාතර', 'තැපැල්', 'කාර්යාලයෙන්', 'දින', 'දෙකකදි', 'ගෙනත්', 'දුන්න', 'වැදගත', 'වටිනා', 'සහතික', 'දෙකක්', 'මේ', 'කරුණාකර', 'DoNotBend', 'කියල', 'ගහල', 'තියෙද්දිත්', 'නමලා', 'තැපැල්', 'සේවයයේ', 'නියතු', 'මේවගේ', 'අයගේ', 'නොදැනුවත්', 'කමද', 'නැතිනම්', 'සුදුසුකම්', 'නැතිව', 'රැකියා', 'කරන', 'අයද']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1393	1384110999989473289	['USER', 'ඒ', 'නංඟිට', 'අනුව', 'පුලාන්', 'මල්ලිහ්', 'ඒකට', 'කියන්නෙ', 'නලල්', 'පයිය']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	toxic
1394	1437462571485851652	['USER', 'ගෙදර', 'ගිහින්', 'බදු', 'ගහපන්', 'පරයා', 'තව', 'හූරන්', 'කාපිය', 'මිනිස්සුන්ව', 'තොපි', 'එකතු', 'වෙලා', 'උස්සපු', 'සල්ලි', 'එළියට', 'ගනින්', 'කොමිස්රටේ', 'ලාභාංශ', 'ගහල', 'පටන්', 'ගත්ත', 'බිස්නස්', 'විකුනපන්', 'ඒවත්', 'සල්ලි', 'තමයි']	1	['None']	offensive	[[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1395	1305124356914249729	['කාලකණ්ණි', 'ගේම්', 'එක', 'අන්තිමේට', 'අතින්', 'කයිට්', 'වෙන', 'ඇත්ත', 'පූල්', 'බෝඩ්', 'එක්කින්', 'අපිව', 'නතර', 'කරේ', 'VK', 'USER', '·', '13', 'Sep', '2020', 'Ball', 'Pool', 'ප්ලේ', 'කරන්න', 'කවුරුත්', 'නැද්ද']	1	['None']	offensive	[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1396	1337027630793543686	['USER', 'USER', 'තෝ', 'මරන්න', 'එපැයි', 'අක්කේ', 'Hospital', 'ඉදලත්', 'ඕක', 'මහ', 'කරුමක්කාර', 'ලෙඩක්', 'පරිස්සම්', 'වෙන්න']	1	['None']	offensive	[[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
1397	1315901095856795648	['USER', 'USER', 'මුගේ', 'කටට', 'රීල', 'චුවලින්', 'පරෂ්', 'කරන්න', 'හිතෙනවා', 'පකයෝ', 'තෝ', 'හිතන්', 'ඉන්නේ', 'අම්මට', 'බැන්නම', 'ලොකු', 'පොරක්', 'කියලද']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]]	toxic
1398	1409770133107609602	['අනේ', 'හුත්තෝ', 'වැරැද්ද', 'මොකා', 'කරත්', 'වැරැද්ද', 'මේ', 'වැරදි', 'හදන්', 'ඉස්සරහට', 'යන', 'උන්ට', 'යන්න', 'දීපං', 'වැරදි', 'පෙන්නලා', 'දෙන', 'එක', 'කුමන්ත්\u200dරණ', 'කියන්නෙ', 'කොහොමද', 'කුමන්ත්\u200dරණ', 'වෙනම', 'තියෙනවා', 'ලංකාවේ', 'කාර්\u200dයෂමතාව', 'අඩු', 'කරන', 'මේ', 'වගේ', 'කාලකණ්ණි', 'සෙල්ලමක්', 'මිනිස්සුන්ට', 'එපා', 'වීම', 'පිළිබඳ', 'සතුටින්', 'පසුවෙමි']	1	['None']	offensive	[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]	toxic
